"movie_id","abstract"
"479","A remake of the 1971 Blaxploitation classic. Samuel L. Jackson played in Richard Roundtree’s roll as John Shaft – the dark-skinned super-cop Afro-American hero who only follows his own rules."
"480","From an exciting Indian wedding comes a relationship from two different times not only showing the modern but also the traditional. Different characters and stories interact with each other in director Mira Nair film where he used an Indian-American production to illustrate these themes modern day Indians are very familiar with."
"481","Tano is 16-years-old and is already sitting in jail. In 48 hours he’s a free man and off to the wedding of his brother. In the two days he recounts his neighborhood in a section of Sevilla."
"482","A cool dark skinned detective involved in a case in Harlem. A trivial story that in the beginning of the sparked a revolution in American movies for black actors to play the lead rolls."
"483","The couple Sailor and Lula overcome all obstacles in David Lynch’s love story. This road movie is about two little love cats as they run through some most unusual and surreal events and violence in an attempt to not be caught by the mob."
"484","New clues surface in the murder of Laura Palmer. Agent Cooper finds the secrets in a dream. This is the fourth episode in the criminal mystery series from David Lynch."
"485","In a porn magazine agent Cooper and Sheriff Truman find something from both Laura Palmer and Ronette Pulaski. Apparently it came from Jaques Renault’s cottage. Cooper goes after help; while Shelley Johnson shoots gets in a dangerous fight with her husband."
"486","Audrey gives up her job at her fathers store. She claims that the boss of the shop has made underage girls prostitutes for One Eyed Jack’s north of the boarder. The men from the logging house decide to go to the Casino and investigate while dressed incognito. "
"487","Inside ‘One Eyed Jack’ Agent Cooper comes across a detailed description of the affairs from the night Laura died. Leo Johnson burns the Mill down and attempts to kill his wife Shelley. Catherine Martell however finds Shelley yet maybe too late."
"488","The first World War in the middle of Africa’s nowhere. The missionary Rose Sayer convinces the captain of the African Queen to go down a river in order to capture a German ironclad carrying homemade torpedoes. "
"489","Will Hunting (Damon) is a headstrong, working-class genius who's failing the lessons of life. After one too many run-ins with the law, Will's last chance is a psychology professor (Williams), who might be the only man who can reach him."
"490","Ingmar Bergmann’s masterpiece film about confronting death. Death comes to a knight upon his arrival from battle and attempts to take him away. The knight challenges Death to a chess match as the people around them are haunted by the plague. The Seventh Seal comes from a riddle about crusaders who arrive home after a few years to find their people affected by the plague."
"491","Two trouble-causing brothers, who in the second generation after World War II Germany live, are in the center of this German made for TV movie. The movie makes a subject out of their everyday lives and the helpless attempt for them to build a normal life."
